Name;Beinkette;EE-FG (Basis-KS);;;;;
P6RRRPRR7G4P5;S6RRRPRR7;1;1;1;1;1;1
P6RRRPRR7G4P6;S6RRRPRR7;1;1;1;1;1;1
P6RRRPRR7G5P1;S6RRRPRR7;1;1;1;1;1;1
P6RRRPRR7G5P2;S6RRRPRR7;1;1;1;1;1;1
P6RRRPRR7G5P3;S6RRRPRR7;1;1;1;1;1;1
P6RRRPRR7G5P4;S6RRRPRR7;1;1;1;1;1;1
P6RRRPRR7G5P5;S6RRRPRR7;1;1;1;1;1;1
P6RRRPRR7G5P6;S6RRRPRR7;1;1;1;1;1;1
P6RRRPRR7G6P1;S6RRRPRR7;1;1;1;1;1;1
P6RRRPRR7G6P2;S6RRRPRR7;1;1;1;1;1;1
P6RRRPRR7G6P3;S6RRRPRR7;1;1;1;1;1;1
P6RRRPRR7G6P4;S6RRRPRR7;1;1;1;1;1;1
P6RRRPRR7G6P5;S6RRRPRR7;1;1;1;1;1;1
P6RRRPRR7G6P6;S6RRRPRR7;1;1;1;1;1;1
P6RRRPRR7G7P1;S6RRRPRR7;1;1;1;1;1;1
P6RRRPRR7G7P2;S6RRRPRR7;1;1;1;1;1;1
P6RRRPRR7G7P3;S6RRRPRR7;1;1;1;1;1;1
P6RRRPRR7G7P4;S6RRRPRR7;1;1;1;1;1;1
P6RRRPRR7G7P5;S6RRRPRR7;1;1;1;1;1;1
P6RRRPRR7G7P6;S6RRRPRR7;1;1;1;1;1;1
P6RRRPRR7G8P1;S6RRRPRR7;1;1;1;1;1;1
P6RRRPRR7G8P2;S6RRRPRR7;1;1;1;1;1;1
P6RRRPRR7G8P3;S6RRRPRR7;1;1;1;1;1;1
P6RRRPRR7G8P4;S6RRRPRR7;1;1;1;1;1;1
P6RRRPRR7G8P5;S6RRRPRR7;1;1;1;1;1;1
P6RRRPRR7G8P6;S6RRRPRR7;1;1;1;1;1;1
P6RRRPRR8G1P2;S6RRRPRR8;1;1;1;1;1;1
P6RRRPRR8G1P3;S6RRRPRR8;1;1;1;1;1;1
P6RRRPRR8G1P5;S6RRRPRR8;1;1;1;1;1;1
P6RRRPRR8G1P6;S6RRRPRR8;1;1;1;1;1;1
P6RRRPRR8G2P1;S6RRRPRR8;1;1;1;1;1;1
P6RRRPRR8G2P3;S6RRRPRR8;1;1;1;1;1;1
P6RRRPRR8G2P4;S6RRRPRR8;1;1;1;1;1;1
P6RRRPRR8G2P6;S6RRRPRR8;1;1;1;1;1;1
P6RRRPRR8G3P1;S6RRRPRR8;1;1;1;1;1;1
P6RRRPRR8G3P2;S6RRRPRR8;1;1;1;1;1;1
P6RRRPRR8G3P4;S6RRRPRR8;1;1;1;1;1;1
P6RRRPRR8G3P5;S6RRRPRR8;1;1;1;1;1;1
P6RRRPRR8G4P1;S6RRRPRR8;1;1;1;1;1;1
P6RRRPRR8G4P2;S6RRRPRR8;1;1;1;1;1;1
P6RRRPRR8G4P3;S6RRRPRR8;1;1;1;1;1;1
P6RRRPRR8G4P4;S6RRRPRR8;1;1;1;1;1;1
P6RRRPRR8G4P5;S6RRRPRR8;1;1;1;1;1;1
P6RRRPRR8G4P6;S6RRRPRR8;1;1;1;1;1;1
P6RRRPRR8G5P2;S6RRRPRR8;1;1;1;1;1;1
P6RRRPRR8G5P3;S6RRRPRR8;1;1;1;1;1;1
P6RRRPRR8G5P5;S6RRRPRR8;1;1;1;1;1;1
P6RRRPRR8G5P6;S6RRRPRR8;1;1;1;1;1;1
P6RRRPRR8G6P1;S6RRRPRR8;1;1;1;1;1;1
P6RRRPRR8G6P3;S6RRRPRR8;1;1;1;1;1;1
P6RRRPRR8G6P4;S6RRRPRR8;1;1;1;1;1;1
P6RRRPRR8G6P6;S6RRRPRR8;1;1;1;1;1;1
P6RRRPRR8G7P1;S6RRRPRR8;1;1;1;1;1;1
P6RRRPRR8G7P2;S6RRRPRR8;1;1;1;1;1;1
P6RRRPRR8G7P4;S6RRRPRR8;1;1;1;1;1;1
P6RRRPRR8G7P5;S6RRRPRR8;1;1;1;1;1;1
P6RRRPRR8G8P1;S6RRRPRR8;1;1;1;1;1;1
P6RRRPRR8G8P2;S6RRRPRR8;1;1;1;1;1;1
P6RRRPRR8G8P3;S6RRRPRR8;1;1;1;1;1;1
P6RRRPRR8G8P4;S6RRRPRR8;1;1;1;1;1;1
P6RRRPRR8G8P5;S6RRRPRR8;1;1;1;1;1;1
P6RRRPRR8G8P6;S6RRRPRR8;1;1;1;1;1;1
P6RRRPRR9G1P1;S6RRRPRR9;1;1;1;1;1;1
P6RRRPRR9G1P2;S6RRRPRR9;1;1;1;1;1;1
P6RRRPRR9G1P3;S6RRRPRR9;1;1;1;1;1;1
P6RRRPRR9G1P4;S6RRRPRR9;1;1;1;1;1;1
P6RRRPRR9G1P5;S6RRRPRR9;1;1;1;1;1;1
P6RRRPRR9G1P6;S6RRRPRR9;1;1;1;1;1;1
P6RRRPRR9G2P1;S6RRRPRR9;1;1;1;1;1;1
P6RRRPRR9G2P2;S6RRRPRR9;1;1;1;1;1;1
P6RRRPRR9G2P3;S6RRRPRR9;1;1;1;1;1;1
P6RRRPRR9G2P4;S6RRRPRR9;1;1;1;1;1;1
P6RRRPRR9G2P5;S6RRRPRR9;1;1;1;1;1;1
P6RRRPRR9G2P6;S6RRRPRR9;1;1;1;1;1;1
P6RRRPRR9G3P1;S6RRRPRR9;1;1;1;1;1;1
P6RRRPRR9G3P2;S6RRRPRR9;1;1;1;1;1;1
P6RRRPRR9G3P3;S6RRRPRR9;1;1;1;1;1;1
P6RRRPRR9G3P4;S6RRRPRR9;1;1;1;1;1;1
P6RRRPRR9G3P5;S6RRRPRR9;1;1;1;1;1;1
P6RRRPRR9G3P6;S6RRRPRR9;1;1;1;1;1;1
P6RRRPRR9G4P1;S6RRRPRR9;1;1;1;1;1;1
P6RRRPRR9G4P2;S6RRRPRR9;1;1;1;1;1;1
P6RRRPRR9G4P3;S6RRRPRR9;1;1;1;1;1;1
P6RRRPRR9G4P4;S6RRRPRR9;1;1;1;1;1;1
P6RRRPRR9G4P5;S6RRRPRR9;1;1;1;1;1;1
P6RRRPRR9G4P6;S6RRRPRR9;1;1;1;1;1;1
P6RRRPRR9G5P1;S6RRRPRR9;1;1;1;1;1;1
P6RRRPRR9G5P2;S6RRRPRR9;1;1;1;1;1;1
P6RRRPRR9G5P3;S6RRRPRR9;1;1;1;1;1;1
P6RRRPRR9G5P4;S6RRRPRR9;1;1;1;1;1;1
P6RRRPRR9G5P5;S6RRRPRR9;1;1;1;1;1;1
P6RRRPRR9G5P6;S6RRRPRR9;1;1;1;1;1;1
P6RRRPRR9G6P1;S6RRRPRR9;1;1;1;1;1;1
P6RRRPRR9G6P2;S6RRRPRR9;1;1;1;1;1;1
P6RRRPRR9G6P3;S6RRRPRR9;1;1;1;1;1;1
P6RRRPRR9G6P4;S6RRRPRR9;1;1;1;1;1;1
P6RRRPRR9G6P5;S6RRRPRR9;1;1;1;1;1;1
P6RRRPRR9G6P6;S6RRRPRR9;1;1;1;1;1;1
P6RRRPRR9G7P1;S6RRRPRR9;1;1;1;1;1;1
P6RRRPRR9G7P2;S6RRRPRR9;1;1;1;1;1;1
P6RRRPRR9G7P3;S6RRRPRR9;1;1;1;1;1;1
P6RRRPRR9G7P4;S6RRRPRR9;1;1;1;1;1;1
P6RRRPRR9G7P5;S6RRRPRR9;1;1;1;1;1;1
P6RRRPRR9G7P6;S6RRRPRR9;1;1;1;1;1;1
P6RRRPRR9G8P1;S6RRRPRR9;1;1;1;1;1;1
P6RRRPRR9G8P2;S6RRRPRR9;1;1;1;1;1;1
P6RRRPRR9G8P3;S6RRRPRR9;1;1;1;1;1;1
P6RRRPRR9G8P4;S6RRRPRR9;1;1;1;1;1;1
P6RRRPRR9G8P5;S6RRRPRR9;1;1;1;1;1;1
P6RRRPRR9G8P6;S6RRRPRR9;1;1;1;1;1;1
P6RRRRRR10G1P1;S6RRRRRR10;1;1;1;1;1;1
P6RRRRRR10G1P2;S6RRRRRR10;1;1;1;1;1;1
P6RRRRRR10G1P3;S6RRRRRR10;1;1;1;1;1;1
P6RRRRRR10G1P4;S6RRRRRR10;1;1;1;1;1;1
P6RRRRRR10G1P5;S6RRRRRR10;1;1;1;1;1;1
P6RRRRRR10G1P6;S6RRRRRR10;1;1;1;1;1;1
P6RRRRRR10G2P1;S6RRRRRR10;1;1;1;1;1;1
P6RRRRRR10G2P2;S6RRRRRR10;1;1;1;1;1;1
P6RRRRRR10G2P3;S6RRRRRR10;1;1;1;1;1;1
P6RRRRRR10G2P4;S6RRRRRR10;1;1;1;1;1;1
P6RRRRRR10G2P5;S6RRRRRR10;1;1;1;1;1;1
P6RRRRRR10G2P6;S6RRRRRR10;1;1;1;1;1;1
P6RRRRRR10G3P1;S6RRRRRR10;1;1;1;1;1;1
P6RRRRRR10G3P2;S6RRRRRR10;1;1;1;1;1;1
P6RRRRRR10G3P3;S6RRRRRR10;1;1;1;1;1;1
P6RRRRRR10G3P4;S6RRRRRR10;1;1;1;1;1;1
P6RRRRRR10G3P5;S6RRRRRR10;1;1;1;1;1;1
P6RRRRRR10G3P6;S6RRRRRR10;1;1;1;1;1;1
P6RRRRRR10G4P1;S6RRRRRR10;1;1;1;1;1;1
P6RRRRRR10G4P2;S6RRRRRR10;1;1;1;1;1;1
P6RRRRRR10G4P3;S6RRRRRR10;1;1;1;1;1;1
P6RRRRRR10G4P4;S6RRRRRR10;1;1;1;1;1;1
P6RRRRRR10G4P5;S6RRRRRR10;1;1;1;1;1;1
P6RRRRRR10G4P6;S6RRRRRR10;1;1;1;1;1;1
P6RRRRRR10G5P1;S6RRRRRR10;1;1;1;1;1;1
P6RRRRRR10G5P2;S6RRRRRR10;1;1;1;1;1;1
P6RRRRRR10G5P3;S6RRRRRR10;1;1;1;1;1;1
P6RRRRRR10G5P4;S6RRRRRR10;1;1;1;1;1;1
P6RRRRRR10G5P5;S6RRRRRR10;1;1;1;1;1;1
P6RRRRRR10G5P6;S6RRRRRR10;1;1;1;1;1;1
P6RRRRRR10G6P1;S6RRRRRR10;1;1;1;1;1;1
P6RRRRRR10G6P2;S6RRRRRR10;1;1;1;1;1;1
P6RRRRRR10G6P3;S6RRRRRR10;1;1;1;1;1;1
P6RRRRRR10G6P4;S6RRRRRR10;1;1;1;1;1;1
P6RRRRRR10G6P5;S6RRRRRR10;1;1;1;1;1;1
P6RRRRRR10G6P6;S6RRRRRR10;1;1;1;1;1;1
P6RRRRRR10G7P1;S6RRRRRR10;1;1;1;1;1;1
P6RRRRRR10G7P2;S6RRRRRR10;1;1;1;1;1;1
P6RRRRRR10G7P3;S6RRRRRR10;1;1;1;1;1;1
P6RRRRRR10G7P4;S6RRRRRR10;1;1;1;1;1;1
P6RRRRRR10G7P5;S6RRRRRR10;1;1;1;1;1;1
P6RRRRRR10G7P6;S6RRRRRR10;1;1;1;1;1;1
P6RRRRRR10G8P1;S6RRRRRR10;1;1;1;1;1;1
P6RRRRRR10G8P2;S6RRRRRR10;1;1;1;1;1;1
P6RRRRRR10G8P3;S6RRRRRR10;1;1;1;1;1;1
P6RRRRRR10G8P4;S6RRRRRR10;1;1;1;1;1;1
P6RRRRRR10G8P5;S6RRRRRR10;1;1;1;1;1;1
P6RRRRRR10G8P6;S6RRRRRR10;1;1;1;1;1;1
P6RRRRRR10V3G1P1;S6RRRRRR10V3;1;1;1;1;1;1
P6RRRRRR10V3G1P4;S6RRRRRR10V3;1;1;1;1;1;1
P6RRRRRR10V3G8P1;S6RRRRRR10V3;1;1;1;1;1;1
P6RRRRRR10V3G8P4;S6RRRRRR10V3;1;1;1;1;1;1
P6RRRRRR2G1P1;S6RRRRRR2;1;1;1;1;1;1
P6RRRRRR2G1P2;S6RRRRRR2;1;1;1;1;1;1
P6RRRRRR2G1P3;S6RRRRRR2;1;1;1;1;1;1
P6RRRRRR2G1P4;S6RRRRRR2;1;1;1;1;1;1
P6RRRRRR2G1P5;S6RRRRRR2;1;1;1;1;1;1
P6RRRRRR2G1P6;S6RRRRRR2;1;1;1;1;1;1
P6RRRRRR2G2P1;S6RRRRRR2;1;1;1;1;1;1
P6RRRRRR2G2P3;S6RRRRRR2;1;1;1;1;1;1
P6RRRRRR2G2P4;S6RRRRRR2;1;1;1;1;1;1
P6RRRRRR2G2P6;S6RRRRRR2;1;1;1;1;1;1
P6RRRRRR2G3P1;S6RRRRRR2;1;1;1;1;1;1
P6RRRRRR2G3P2;S6RRRRRR2;1;1;1;1;1;1
P6RRRRRR2G3P4;S6RRRRRR2;1;1;1;1;1;1
P6RRRRRR2G3P5;S6RRRRRR2;1;1;1;1;1;1
P6RRRRRR2G4P1;S6RRRRRR2;1;1;1;1;1;1
P6RRRRRR2G4P2;S6RRRRRR2;1;1;1;1;1;1
P6RRRRRR2G4P3;S6RRRRRR2;1;1;1;1;1;1
P6RRRRRR2G4P4;S6RRRRRR2;1;1;1;1;1;1
P6RRRRRR2G4P5;S6RRRRRR2;1;1;1;1;1;1
P6RRRRRR2G4P6;S6RRRRRR2;1;1;1;1;1;1
P6RRRRRR2G5P1;S6RRRRRR2;1;1;1;1;1;1
P6RRRRRR2G5P2;S6RRRRRR2;1;1;1;1;1;1
P6RRRRRR2G5P3;S6RRRRRR2;1;1;1;1;1;1
P6RRRRRR2G5P4;S6RRRRRR2;1;1;1;1;1;1
P6RRRRRR2G5P5;S6RRRRRR2;1;1;1;1;1;1
P6RRRRRR2G5P6;S6RRRRRR2;1;1;1;1;1;1
P6RRRRRR2G6P1;S6RRRRRR2;1;1;1;1;1;1
P6RRRRRR2G6P3;S6RRRRRR2;1;1;1;1;1;1
P6RRRRRR2G6P4;S6RRRRRR2;1;1;1;1;1;1
P6RRRRRR2G6P6;S6RRRRRR2;1;1;1;1;1;1
P6RRRRRR2G7P1;S6RRRRRR2;1;1;1;1;1;1
P6RRRRRR2G7P2;S6RRRRRR2;1;1;1;1;1;1
P6RRRRRR2G7P4;S6RRRRRR2;1;1;1;1;1;1
P6RRRRRR2G7P5;S6RRRRRR2;1;1;1;1;1;1
P6RRRRRR2G8P1;S6RRRRRR2;1;1;1;1;1;1
P6RRRRRR2G8P2;S6RRRRRR2;1;1;1;1;1;1
P6RRRRRR2G8P3;S6RRRRRR2;1;1;1;1;1;1
P6RRRRRR2G8P4;S6RRRRRR2;1;1;1;1;1;1
P6RRRRRR2G8P5;S6RRRRRR2;1;1;1;1;1;1
P6RRRRRR2G8P6;S6RRRRRR2;1;1;1;1;1;1
P6RRRRRR3G1P1;S6RRRRRR3;1;1;1;1;1;1
P6RRRRRR3G1P2;S6RRRRRR3;1;1;1;1;1;1
P6RRRRRR3G1P3;S6RRRRRR3;1;1;1;1;1;1
P6RRRRRR3G1P4;S6RRRRRR3;1;1;1;1;1;1
P6RRRRRR3G1P5;S6RRRRRR3;1;1;1;1;1;1
P6RRRRRR3G1P6;S6RRRRRR3;1;1;1;1;1;1
P6RRRRRR3G2P1;S6RRRRRR3;1;1;1;1;1;1
P6RRRRRR3G2P3;S6RRRRRR3;1;1;1;1;1;1
P6RRRRRR3G2P4;S6RRRRRR3;1;1;1;1;1;1
P6RRRRRR3G2P6;S6RRRRRR3;1;1;1;1;1;1
P6RRRRRR3G3P1;S6RRRRRR3;1;1;1;1;1;1
P6RRRRRR3G3P2;S6RRRRRR3;1;1;1;1;1;1
P6RRRRRR3G3P4;S6RRRRRR3;1;1;1;1;1;1
P6RRRRRR3G3P5;S6RRRRRR3;1;1;1;1;1;1
P6RRRRRR3G4P1;S6RRRRRR3;1;1;1;1;1;1
P6RRRRRR3G4P2;S6RRRRRR3;1;1;1;1;1;1
P6RRRRRR3G4P3;S6RRRRRR3;1;1;1;1;1;1
P6RRRRRR3G4P4;S6RRRRRR3;1;1;1;1;1;1
P6RRRRRR3G4P5;S6RRRRRR3;1;1;1;1;1;1
P6RRRRRR3G4P6;S6RRRRRR3;1;1;1;1;1;1
P6RRRRRR3G5P1;S6RRRRRR3;1;1;1;1;1;1
P6RRRRRR3G5P2;S6RRRRRR3;1;1;1;1;1;1
P6RRRRRR3G5P3;S6RRRRRR3;1;1;1;1;1;1
P6RRRRRR3G5P4;S6RRRRRR3;1;1;1;1;1;1
P6RRRRRR3G5P5;S6RRRRRR3;1;1;1;1;1;1
P6RRRRRR3G5P6;S6RRRRRR3;1;1;1;1;1;1
P6RRRRRR3G6P1;S6RRRRRR3;1;1;1;1;1;1
P6RRRRRR3G6P3;S6RRRRRR3;1;1;1;1;1;1
P6RRRRRR3G6P4;S6RRRRRR3;1;1;1;1;1;1
P6RRRRRR3G6P6;S6RRRRRR3;1;1;1;1;1;1
P6RRRRRR3G7P1;S6RRRRRR3;1;1;1;1;1;1
P6RRRRRR3G7P2;S6RRRRRR3;1;1;1;1;1;1
P6RRRRRR3G7P4;S6RRRRRR3;1;1;1;1;1;1
P6RRRRRR3G7P5;S6RRRRRR3;1;1;1;1;1;1
P6RRRRRR3G8P1;S6RRRRRR3;1;1;1;1;1;1
P6RRRRRR3G8P2;S6RRRRRR3;1;1;1;1;1;1
P6RRRRRR3G8P3;S6RRRRRR3;1;1;1;1;1;1
P6RRRRRR3G8P4;S6RRRRRR3;1;1;1;1;1;1
P6RRRRRR3G8P5;S6RRRRRR3;1;1;1;1;1;1
P6RRRRRR3G8P6;S6RRRRRR3;1;1;1;1;1;1
P6RRRRRR5G1P1;S6RRRRRR5;1;1;1;1;1;1
P6RRRRRR5G1P2;S6RRRRRR5;1;1;1;1;1;1
P6RRRRRR5G1P3;S6RRRRRR5;1;1;1;1;1;1
P6RRRRRR5G1P4;S6RRRRRR5;1;1;1;1;1;1
P6RRRRRR5G1P5;S6RRRRRR5;1;1;1;1;1;1
P6RRRRRR5G1P6;S6RRRRRR5;1;1;1;1;1;1
P6RRRRRR5G2P1;S6RRRRRR5;1;1;1;1;1;1
P6RRRRRR5G2P2;S6RRRRRR5;1;1;1;1;1;1
P6RRRRRR5G2P3;S6RRRRRR5;1;1;1;1;1;1
P6RRRRRR5G2P4;S6RRRRRR5;1;1;1;1;1;1
P6RRRRRR5G2P5;S6RRRRRR5;1;1;1;1;1;1
P6RRRRRR5G2P6;S6RRRRRR5;1;1;1;1;1;1
P6RRRRRR5G3P1;S6RRRRRR5;1;1;1;1;1;1
P6RRRRRR5G3P2;S6RRRRRR5;1;1;1;1;1;1
P6RRRRRR5G3P3;S6RRRRRR5;1;1;1;1;1;1
P6RRRRRR5G3P4;S6RRRRRR5;1;1;1;1;1;1
P6RRRRRR5G3P5;S6RRRRRR5;1;1;1;1;1;1
P6RRRRRR5G3P6;S6RRRRRR5;1;1;1;1;1;1
P6RRRRRR5G4P1;S6RRRRRR5;1;1;1;1;1;1
P6RRRRRR5G4P2;S6RRRRRR5;1;1;1;1;1;1
P6RRRRRR5G4P3;S6RRRRRR5;1;1;1;1;1;1
P6RRRRRR5G4P4;S6RRRRRR5;1;1;1;1;1;1
P6RRRRRR5G4P5;S6RRRRRR5;1;1;1;1;1;1
P6RRRRRR5G4P6;S6RRRRRR5;1;1;1;1;1;1
P6RRRRRR5G5P1;S6RRRRRR5;1;1;1;1;1;1
P6RRRRRR5G5P2;S6RRRRRR5;1;1;1;1;1;1
P6RRRRRR5G5P3;S6RRRRRR5;1;1;1;1;1;1
P6RRRRRR5G5P4;S6RRRRRR5;1;1;1;1;1;1
P6RRRRRR5G5P5;S6RRRRRR5;1;1;1;1;1;1
P6RRRRRR5G5P6;S6RRRRRR5;1;1;1;1;1;1
P6RRRRRR5G6P1;S6RRRRRR5;1;1;1;1;1;1
P6RRRRRR5G6P2;S6RRRRRR5;1;1;1;1;1;1
P6RRRRRR5G6P3;S6RRRRRR5;1;1;1;1;1;1
P6RRRRRR5G6P4;S6RRRRRR5;1;1;1;1;1;1
P6RRRRRR5G6P5;S6RRRRRR5;1;1;1;1;1;1
P6RRRRRR5G6P6;S6RRRRRR5;1;1;1;1;1;1
P6RRRRRR5G7P1;S6RRRRRR5;1;1;1;1;1;1
P6RRRRRR5G7P2;S6RRRRRR5;1;1;1;1;1;1
P6RRRRRR5G7P3;S6RRRRRR5;1;1;1;1;1;1
P6RRRRRR5G7P4;S6RRRRRR5;1;1;1;1;1;1
P6RRRRRR5G7P5;S6RRRRRR5;1;1;1;1;1;1
P6RRRRRR5G7P6;S6RRRRRR5;1;1;1;1;1;1
P6RRRRRR5G8P1;S6RRRRRR5;1;1;1;1;1;1
P6RRRRRR5G8P2;S6RRRRRR5;1;1;1;1;1;1
P6RRRRRR5G8P3;S6RRRRRR5;1;1;1;1;1;1
P6RRRRRR5G8P4;S6RRRRRR5;1;1;1;1;1;1
P6RRRRRR5G8P5;S6RRRRRR5;1;1;1;1;1;1
P6RRRRRR5G8P6;S6RRRRRR5;1;1;1;1;1;1
P6RRRRRR6G1P1;S6RRRRRR6;1;1;1;1;1;1
P6RRRRRR6G1P2;S6RRRRRR6;1;1;1;1;1;1
P6RRRRRR6G1P3;S6RRRRRR6;1;1;1;1;1;1
P6RRRRRR6G1P4;S6RRRRRR6;1;1;1;1;1;1
P6RRRRRR6G1P5;S6RRRRRR6;1;1;1;1;1;1
P6RRRRRR6G1P6;S6RRRRRR6;1;1;1;1;1;1
P6RRRRRR6G2P1;S6RRRRRR6;1;1;1;1;1;1
P6RRRRRR6G2P2;S6RRRRRR6;1;1;1;1;1;1
P6RRRRRR6G2P3;S6RRRRRR6;1;1;1;1;1;1
P6RRRRRR6G2P4;S6RRRRRR6;1;1;1;1;1;1
P6RRRRRR6G2P5;S6RRRRRR6;1;1;1;1;1;1
P6RRRRRR6G2P6;S6RRRRRR6;1;1;1;1;1;1
P6RRRRRR6G3P1;S6RRRRRR6;1;1;1;1;1;1
P6RRRRRR6G3P2;S6RRRRRR6;1;1;1;1;1;1
P6RRRRRR6G3P3;S6RRRRRR6;1;1;1;1;1;1
P6RRRRRR6G3P4;S6RRRRRR6;1;1;1;1;1;1
P6RRRRRR6G3P5;S6RRRRRR6;1;1;1;1;1;1
P6RRRRRR6G3P6;S6RRRRRR6;1;1;1;1;1;1
P6RRRRRR6G4P1;S6RRRRRR6;1;1;1;1;1;1
P6RRRRRR6G4P2;S6RRRRRR6;1;1;1;1;1;1
P6RRRRRR6G4P3;S6RRRRRR6;1;1;1;1;1;1
P6RRRRRR6G4P4;S6RRRRRR6;1;1;1;1;1;1
P6RRRRRR6G4P5;S6RRRRRR6;1;1;1;1;1;1
P6RRRRRR6G4P6;S6RRRRRR6;1;1;1;1;1;1
P6RRRRRR6G5P1;S6RRRRRR6;1;1;1;1;1;1
P6RRRRRR6G5P2;S6RRRRRR6;1;1;1;1;1;1
P6RRRRRR6G5P3;S6RRRRRR6;1;1;1;1;1;1
P6RRRRRR6G5P4;S6RRRRRR6;1;1;1;1;1;1
P6RRRRRR6G5P5;S6RRRRRR6;1;1;1;1;1;1
P6RRRRRR6G5P6;S6RRRRRR6;1;1;1;1;1;1
P6RRRRRR6G6P1;S6RRRRRR6;1;1;1;1;1;1
P6RRRRRR6G6P2;S6RRRRRR6;1;1;1;1;1;1
P6RRRRRR6G6P3;S6RRRRRR6;1;1;1;1;1;1
P6RRRRRR6G6P4;S6RRRRRR6;1;1;1;1;1;1
P6RRRRRR6G6P5;S6RRRRRR6;1;1;1;1;1;1
P6RRRRRR6G6P6;S6RRRRRR6;1;1;1;1;1;1
P6RRRRRR6G7P1;S6RRRRRR6;1;1;1;1;1;1
P6RRRRRR6G7P2;S6RRRRRR6;1;1;1;1;1;1
P6RRRRRR6G7P3;S6RRRRRR6;1;1;1;1;1;1
P6RRRRRR6G7P4;S6RRRRRR6;1;1;1;1;1;1
P6RRRRRR6G7P5;S6RRRRRR6;1;1;1;1;1;1
P6RRRRRR6G7P6;S6RRRRRR6;1;1;1;1;1;1
P6RRRRRR6G8P1;S6RRRRRR6;1;1;1;1;1;1
P6RRRRRR6G8P2;S6RRRRRR6;1;1;1;1;1;1
P6RRRRRR6G8P3;S6RRRRRR6;1;1;1;1;1;1
P6RRRRRR6G8P4;S6RRRRRR6;1;1;1;1;1;1
P6RRRRRR6G8P5;S6RRRRRR6;1;1;1;1;1;1
P6RRRRRR6G8P6;S6RRRRRR6;1;1;1;1;1;1
P6RRRRRR7G1P2;S6RRRRRR7;1;1;1;1;1;1
P6RRRRRR7G1P3;S6RRRRRR7;1;1;1;1;1;1
P6RRRRRR7G1P5;S6RRRRRR7;1;1;1;1;1;1
P6RRRRRR7G1P6;S6RRRRRR7;1;1;1;1;1;1
P6RRRRRR7G2P1;S6RRRRRR7;1;1;1;1;1;1
P6RRRRRR7G2P3;S6RRRRRR7;1;1;1;1;1;1
P6RRRRRR7G2P4;S6RRRRRR7;1;1;1;1;1;1
P6RRRRRR7G2P6;S6RRRRRR7;1;1;1;1;1;1
P6RRRRRR7G3P1;S6RRRRRR7;1;1;1;1;1;1
P6RRRRRR7G3P2;S6RRRRRR7;1;1;1;1;1;1
P6RRRRRR7G3P4;S6RRRRRR7;1;1;1;1;1;1
P6RRRRRR7G3P5;S6RRRRRR7;1;1;1;1;1;1
P6RRRRRR7G4P1;S6RRRRRR7;1;1;1;1;1;1
P6RRRRRR7G4P2;S6RRRRRR7;1;1;1;1;1;1
P6RRRRRR7G4P3;S6RRRRRR7;1;1;1;1;1;1
P6RRRRRR7G4P4;S6RRRRRR7;1;1;1;1;1;1
P6RRRRRR7G4P5;S6RRRRRR7;1;1;1;1;1;1
P6RRRRRR7G4P6;S6RRRRRR7;1;1;1;1;1;1
P6RRRRRR7G5P2;S6RRRRRR7;1;1;1;1;1;1
P6RRRRRR7G5P3;S6RRRRRR7;1;1;1;1;1;1
P6RRRRRR7G5P5;S6RRRRRR7;1;1;1;1;1;1
P6RRRRRR7G5P6;S6RRRRRR7;1;1;1;1;1;1
P6RRRRRR7G6P1;S6RRRRRR7;1;1;1;1;1;1
P6RRRRRR7G6P3;S6RRRRRR7;1;1;1;1;1;1
P6RRRRRR7G6P4;S6RRRRRR7;1;1;1;1;1;1
P6RRRRRR7G6P6;S6RRRRRR7;1;1;1;1;1;1
P6RRRRRR7G7P1;S6RRRRRR7;1;1;1;1;1;1
P6RRRRRR7G7P2;S6RRRRRR7;1;1;1;1;1;1
P6RRRRRR7G7P4;S6RRRRRR7;1;1;1;1;1;1
P6RRRRRR7G7P5;S6RRRRRR7;1;1;1;1;1;1
P6RRRRRR7G8P1;S6RRRRRR7;1;1;1;1;1;1
P6RRRRRR7G8P2;S6RRRRRR7;1;1;1;1;1;1
P6RRRRRR7G8P3;S6RRRRRR7;1;1;1;1;1;1
P6RRRRRR7G8P4;S6RRRRRR7;1;1;1;1;1;1
P6RRRRRR7G8P5;S6RRRRRR7;1;1;1;1;1;1
P6RRRRRR7G8P6;S6RRRRRR7;1;1;1;1;1;1
P6RRRRRR8G1P1;S6RRRRRR8;1;1;1;1;1;1
P6RRRRRR8G1P2;S6RRRRRR8;1;1;1;1;1;1
P6RRRRRR8G1P3;S6RRRRRR8;1;1;1;1;1;1
P6RRRRRR8G1P4;S6RRRRRR8;1;1;1;1;1;1
P6RRRRRR8G1P5;S6RRRRRR8;1;1;1;1;1;1
P6RRRRRR8G1P6;S6RRRRRR8;1;1;1;1;1;1
P6RRRRRR8G2P1;S6RRRRRR8;1;1;1;1;1;1
P6RRRRRR8G2P2;S6RRRRRR8;1;1;1;1;1;1
P6RRRRRR8G2P3;S6RRRRRR8;1;1;1;1;1;1
P6RRRRRR8G2P4;S6RRRRRR8;1;1;1;1;1;1
P6RRRRRR8G2P5;S6RRRRRR8;1;1;1;1;1;1
P6RRRRRR8G2P6;S6RRRRRR8;1;1;1;1;1;1
P6RRRRRR8G3P1;S6RRRRRR8;1;1;1;1;1;1
